request_type,response_time,pattern
synchronized_attack,345,attack
synchronized_attack,180,attack
synchronized_attack,545,attack
synchronized_attack,405,attack
synchronized_attack,249,attack
synchronized_attack,576,attack
synchronized_attack,168,attack
synchronized_attack,227,attack
synchronized_attack,494,attack
synchronized_attack,463,attack
synchronized_attack,163,attack
synchronized_attack,292,attack
synchronized_attack,334,attack
synchronized_attack,483,attack
synchronized_attack,301,attack
synchronized_attack,500,attack
synchronized_attack,550,attack
synchronized_attack,152,attack
synchronized_attack,333,attack
synchronized_attack,88,attack
synchronized_attack,711,attack
synchronized_attack,757,attack
synchronized_attack,563,attack
synchronized_attack,385,attack
synchronized_attack,327,attack
synchronized_attack,428,attack
synchronized_attack,407,attack
synchronized_attack,221,attack
synchronized_attack,306,attack
synchronized_attack,347,attack
synchronized_attack,417,attack
synchronized_attack,525,attack
synchronized_attack,299,attack
synchronized_attack,247,attack
synchronized_attack,299,attack
synchronized_attack,676,attack
synchronized_attack,731,attack
synchronized_attack,580,attack
synchronized_attack,503,attack
synchronized_attack,221,attack
synchronized_attack,303,attack
synchronized_attack,540,attack
synchronized_attack,212,attack
synchronized_attack,194,attack
synchronized_attack,461,attack
synchronized_attack,464,attack
synchronized_attack,305,attack
synchronized_attack,181,attack
synchronized_attack,567,attack
synchronized_attack,444,attack
synchronized_attack,445,attack
synchronized_attack,263,attack
synchronized_attack,1105,attack
synchronized_attack,465,attack
synchronized_attack,576,attack
synchronized_attack,439,attack
synchronized_attack,78,attack
synchronized_attack,411,attack
synchronized_attack,326,attack
synchronized_attack,496,attack
synchronized_attack,363,attack
synchronized_attack,625,attack
synchronized_attack,599,attack
synchronized_attack,384,attack
synchronized_attack,179,attack
synchronized_attack,239,attack
synchronized_attack,328,attack
synchronized_attack,567,attack
synchronized_attack,455,attack
synchronized_attack,262,attack
synchronized_attack,223,attack
synchronized_attack,150,attack
synchronized_attack,447,attack
synchronized_attack,366,attack
synchronized_attack,217,attack
synchronized_attack,199,attack
synchronized_attack,555,attack
synchronized_attack,560,attack
synchronized_attack,263,attack
synchronized_attack,346,attack
synchronized_attack,845,attack
synchronized_attack,105,attack
synchronized_attack,211,attack
synchronized_attack,608,attack
synchronized_attack,165,attack
synchronized_attack,199,attack
synchronized_attack,90,attack
synchronized_attack,551,attack
synchronized_attack,517,attack
synchronized_attack,126,attack
synchronized_attack,246,attack
synchronized_attack,381,attack
synchronized_attack,515,attack
synchronized_attack,465,attack
synchronized_attack,540,attack
synchronized_attack,279,attack
synchronized_attack,329,attack
synchronized_attack,475,attack
synchronized_attack,251,attack
synchronized_attack,444,attack
synchronized_attack,189,attack
synchronized_attack,319,attack
synchronized_attack,111,attack
synchronized_attack,432,attack
synchronized_attack,406,attack
synchronized_attack,505,attack
synchronized_attack,599,attack
synchronized_attack,337,attack
synchronized_attack,372,attack
synchronized_attack,148,attack
synchronized_attack,767,attack
synchronized_attack,410,attack
synchronized_attack,54,attack
synchronized_attack,518,attack
synchronized_attack,272,attack
synchronized_attack,381,attack
synchronized_attack,205,attack
synchronized_attack,422,attack
synchronized_attack,258,attack
synchronized_attack,96,attack
synchronized_attack,294,attack
synchronized_attack,108,attack
synchronized_attack,477,attack
synchronized_attack,513,attack
synchronized_attack,326,attack
synchronized_attack,310,attack
synchronized_attack,721,attack
synchronized_attack,258,attack
synchronized_attack,600,attack
synchronized_attack,342,attack
synchronized_attack,485,attack
synchronized_attack,117,attack
synchronized_attack,492,attack
synchronized_attack,782,attack
synchronized_attack,371,attack
synchronized_attack,774,attack
synchronized_attack,228,attack
synchronized_attack,295,attack
synchronized_attack,430,attack
synchronized_attack,268,attack
synchronized_attack,579,attack
synchronized_attack,395,attack
synchronized_attack,337,attack
synchronized_attack,322,attack
synchronized_attack,170,attack
synchronized_attack,815,attack
synchronized_attack,203,attack
synchronized_attack,238,attack
synchronized_attack,516,attack
synchronized_attack,552,attack
synchronized_attack,394,attack
synchronized_attack,384,attack
synchronized_attack,217,attack
synchronized_attack,843,attack
synchronized_attack,328,attack
synchronized_attack,385,attack
synchronized_attack,337,attack
synchronized_attack,359,attack
synchronized_attack,199,attack
synchronized_attack,336,attack
synchronized_attack,357,attack
synchronized_attack,255,attack
synchronized_attack,205,attack
synchronized_attack,606,attack
synchronized_attack,241,attack
synchronized_attack,582,attack
synchronized_attack,429,attack
synchronized_attack,683,attack
synchronized_attack,265,attack
synchronized_attack,260,attack
synchronized_attack,421,attack
synchronized_attack,340,attack
synchronized_attack,278,attack
synchronized_attack,284,attack
synchronized_attack,293,attack
synchronized_attack,404,attack
synchronized_attack,297,attack
synchronized_attack,198,attack
synchronized_attack,122,attack
synchronized_attack,339,attack
synchronized_attack,330,attack
synchronized_attack,515,attack
synchronized_attack,546,attack
synchronized_attack,546,attack
synchronized_attack,368,attack
synchronized_attack,504,attack
synchronized_attack,277,attack
synchronized_attack,173,attack
synchronized_attack,264,attack
synchronized_attack,234,attack
synchronized_attack,1026,attack
synchronized_attack,361,attack
synchronized_attack,861,attack
synchronized_attack,489,attack
synchronized_attack,325,attack
synchronized_attack,559,attack
synchronized_attack,711,attack
synchronized_attack,89,attack
synchronized_attack,251,attack
synchronized_attack,392,attack
synchronized_attack,430,attack
synchronized_attack,230,attack
synchronized_attack,844,attack
synchronized_attack,851,attack
synchronized_attack,320,attack
synchronized_attack,704,attack
synchronized_attack,958,attack
synchronized_attack,468,attack
synchronized_attack,366,attack
synchronized_attack,371,attack
synchronized_attack,146,attack
synchronized_attack,1075,attack
synchronized_attack,457,attack
synchronized_attack,88,attack
synchronized_attack,247,attack
synchronized_attack,447,attack
synchronized_attack,406,attack
synchronized_attack,390,attack
synchronized_attack,456,attack
synchronized_attack,332,attack
synchronized_attack,524,attack
synchronized_attack,982,attack
synchronized_attack,104,attack
synchronized_attack,233,attack
synchronized_attack,458,attack
synchronized_attack,563,attack
synchronized_attack,441,attack
synchronized_attack,495,attack
synchronized_attack,297,attack
synchronized_attack,560,attack
synchronized_attack,443,attack
synchronized_attack,537,attack
synchronized_attack,478,attack
synchronized_attack,978,attack
synchronized_attack,650,attack
synchronized_attack,253,attack
synchronized_attack,344,attack
synchronized_attack,274,attack
synchronized_attack,105,attack
synchronized_attack,519,attack
synchronized_attack,258,attack
synchronized_attack,405,attack
synchronized_attack,346,attack
synchronized_attack,321,attack
synchronized_attack,516,attack
synchronized_attack,169,attack
synchronized_attack,428,attack
synchronized_attack,446,attack
synchronized_attack,310,attack
synchronized_attack,824,attack
synchronized_attack,271,attack
synchronized_attack,284,attack
synchronized_attack,747,attack
synchronized_attack,651,attack
synchronized_attack,306,attack
synchronized_attack,476,attack
synchronized_attack,636,attack
synchronized_attack,337,attack
synchronized_attack,776,attack
synchronized_attack,323,attack
synchronized_attack,305,attack
synchronized_attack,134,attack
synchronized_attack,93,attack
synchronized_attack,320,attack
synchronized_attack,178,attack
synchronized_attack,331,attack
synchronized_attack,311,attack
synchronized_attack,366,attack
synchronized_attack,409,attack
synchronized_attack,229,attack
synchronized_attack,614,attack
synchronized_attack,295,attack
synchronized_attack,302,attack
synchronized_attack,332,attack
synchronized_attack,354,attack
synchronized_attack,560,attack
synchronized_attack,191,attack
synchronized_attack,180,attack
synchronized_attack,384,attack
synchronized_attack,490,attack
synchronized_attack,278,attack
synchronized_attack,237,attack
synchronized_attack,744,attack
synchronized_attack,280,attack
synchronized_attack,419,attack
synchronized_attack,490,attack
synchronized_attack,408,attack
synchronized_attack,297,attack
synchronized_attack,271,attack
synchronized_attack,210,attack
synchronized_attack,433,attack
synchronized_attack,218,attack
synchronized_attack,460,attack
synchronized_attack,217,attack
synchronized_attack,487,attack
synchronized_attack,60,attack
synchronized_attack,308,attack
synchronized_attack,1195,attack
synchronized_attack,444,attack
synchronized_attack,290,attack
synchronized_attack,159,attack
synchronized_attack,445,attack
synchronized_attack,347,attack
synchronized_attack,419,attack
synchronized_attack,605,attack
synchronized_attack,283,attack
synchronized_attack,244,attack
synchronized_attack,140,attack
synchronized_attack,326,attack
synchronized_attack,178,attack
synchronized_attack,312,attack
synchronized_attack,304,attack
synchronized_attack,164,attack
synchronized_attack,269,attack
synchronized_attack,471,attack
synchronized_attack,202,attack
synchronized_attack,909,attack
synchronized_attack,684,attack
synchronized_attack,375,attack
synchronized_attack,366,attack
synchronized_attack,303,attack
synchronized_attack,466,attack
synchronized_attack,560,attack
synchronized_attack,317,attack
synchronized_attack,361,attack
synchronized_attack,266,attack
synchronized_attack,526,attack
synchronized_attack,479,attack
synchronized_attack,329,attack
synchronized_attack,264,attack
synchronized_attack,513,attack
synchronized_attack,285,attack
synchronized_attack,233,attack
synchronized_attack,541,attack
synchronized_attack,212,attack
synchronized_attack,348,attack
synchronized_attack,602,attack
synchronized_attack,299,attack
synchronized_attack,740,attack
synchronized_attack,854,attack
synchronized_attack,335,attack
synchronized_attack,263,attack
synchronized_attack,871,attack
synchronized_attack,103,attack
synchronized_attack,728,attack
synchronized_attack,590,attack
synchronized_attack,332,attack
synchronized_attack,100,attack
synchronized_attack,451,attack
synchronized_attack,250,attack
synchronized_attack,166,attack
synchronized_attack,705,attack
synchronized_attack,345,attack
synchronized_attack,409,attack
synchronized_attack,328,attack
synchronized_attack,181,attack
synchronized_attack,463,attack
synchronized_attack,635,attack
synchronized_attack,171,attack
synchronized_attack,167,attack
synchronized_attack,200,attack
synchronized_attack,447,attack
synchronized_attack,290,attack
synchronized_attack,230,attack
synchronized_attack,613,attack
synchronized_attack,278,attack
synchronized_attack,482,attack
synchronized_attack,272,attack
synchronized_attack,401,attack
synchronized_attack,286,attack
synchronized_attack,371,attack
synchronized_attack,327,attack
synchronized_attack,363,attack
synchronized_attack,490,attack
synchronized_attack,521,attack
synchronized_attack,677,attack
synchronized_attack,370,attack
synchronized_attack,289,attack
synchronized_attack,398,attack
synchronized_attack,178,attack
synchronized_attack,209,attack
synchronized_attack,205,attack
synchronized_attack,278,attack
synchronized_attack,277,attack
synchronized_attack,468,attack
synchronized_attack,373,attack
synchronized_attack,327,attack
synchronized_attack,212,attack
synchronized_attack,359,attack
synchronized_attack,476,attack
synchronized_attack,308,attack
synchronized_attack,295,attack
synchronized_attack,360,attack
synchronized_attack,162,attack
synchronized_attack,209,attack
synchronized_attack,504,attack
synchronized_attack,691,attack
synchronized_attack,392,attack
synchronized_attack,259,attack
synchronized_attack,525,attack
synchronized_attack,695,attack
synchronized_attack,517,attack
synchronized_attack,441,attack
synchronized_attack,476,attack
synchronized_attack,168,attack
synchronized_attack,554,attack
synchronized_attack,481,attack
synchronized_attack,212,attack
synchronized_attack,164,attack
synchronized_attack,248,attack
synchronized_attack,404,attack
synchronized_attack,303,attack
synchronized_attack,228,attack
synchronized_attack,527,attack
synchronized_attack,471,attack
synchronized_attack,433,attack
synchronized_attack,276,attack
synchronized_attack,127,attack
synchronized_attack,504,attack
synchronized_attack,461,attack
synchronized_attack,401,attack
synchronized_attack,164,attack
synchronized_attack,553,attack
synchronized_attack,505,attack
synchronized_attack,332,attack
synchronized_attack,259,attack
synchronized_attack,175,attack
synchronized_attack,572,attack
synchronized_attack,293,attack
synchronized_attack,269,attack
synchronized_attack,398,attack
synchronized_attack,498,attack
synchronized_attack,163,attack
synchronized_attack,748,attack
synchronized_attack,210,attack
synchronized_attack,257,attack
synchronized_attack,838,attack
synchronized_attack,484,attack
synchronized_attack,531,attack
synchronized_attack,378,attack
synchronized_attack,357,attack
synchronized_attack,341,attack
synchronized_attack,260,attack
synchronized_attack,259,attack
synchronized_attack,337,attack
synchronized_attack,531,attack
synchronized_attack,101,attack
synchronized_attack,287,attack
synchronized_attack,123,attack
synchronized_attack,687,attack
synchronized_attack,451,attack
synchronized_attack,381,attack
synchronized_attack,254,attack
synchronized_attack,413,attack
synchronized_attack,292,attack
synchronized_attack,332,attack
synchronized_attack,183,attack
synchronized_attack,407,attack
synchronized_attack,1005,attack
synchronized_attack,359,attack
synchronized_attack,236,attack
synchronized_attack,127,attack
synchronized_attack,570,attack
synchronized_attack,219,attack
synchronized_attack,589,attack
synchronized_attack,363,attack
synchronized_attack,47,attack
synchronized_attack,395,attack
synchronized_attack,71,attack
synchronized_attack,293,attack
synchronized_attack,585,attack
synchronized_attack,641,attack
synchronized_attack,551,attack
synchronized_attack,402,attack
synchronized_attack,305,attack
synchronized_attack,264,attack
synchronized_attack,63,attack
synchronized_attack,645,attack
synchronized_attack,240,attack
synchronized_attack,116,attack
synchronized_attack,312,attack
synchronized_attack,149,attack
synchronized_attack,424,attack
synchronized_attack,265,attack
synchronized_attack,555,attack
synchronized_attack,255,attack
synchronized_attack,419,attack
synchronized_attack,237,attack
synchronized_attack,234,attack
synchronized_attack,309,attack
synchronized_attack,368,attack
synchronized_attack,589,attack
synchronized_attack,473,attack
synchronized_attack,473,attack
synchronized_attack,216,attack
synchronized_attack,58,attack
synchronized_attack,401,attack
synchronized_attack,191,attack
synchronized_attack,396,attack
synchronized_attack,304,attack
synchronized_attack,311,attack
synchronized_attack,727,attack
synchronized_attack,404,attack
synchronized_attack,853,attack
synchronized_attack,1002,attack
synchronized_attack,589,attack
synchronized_attack,695,attack
synchronized_attack,337,attack
synchronized_attack,282,attack
synchronized_attack,212,attack
synchronized_attack,682,attack
synchronized_attack,436,attack
synchronized_attack,383,attack
synchronized_attack,408,attack
synchronized_attack,881,attack
synchronized_attack,303,attack
synchronized_attack,169,attack
synchronized_attack,184,attack
synchronized_attack,1114,attack
synchronized_attack,264,attack
synchronized_attack,120,attack
synchronized_attack,631,attack
synchronized_attack,349,attack
synchronized_attack,481,attack
synchronized_attack,152,attack
synchronized_attack,417,attack
synchronized_attack,848,attack
synchronized_attack,339,attack
synchronized_attack,415,attack
synchronized_attack,412,attack
synchronized_attack,562,attack
synchronized_attack,1740,attack
synchronized_attack,454,attack
synchronized_attack,396,attack
synchronized_attack,259,attack
synchronized_attack,404,attack
synchronized_attack,677,attack
synchronized_attack,554,attack
synchronized_attack,444,attack
synchronized_attack,354,attack
synchronized_attack,317,attack
synchronized_attack,317,attack
synchronized_attack,266,attack
synchronized_attack,261,attack
synchronized_attack,338,attack
synchronized_attack,792,attack
synchronized_attack,223,attack
synchronized_attack,412,attack
synchronized_attack,134,attack
synchronized_attack,362,attack
synchronized_attack,149,attack
synchronized_attack,602,attack
synchronized_attack,905,attack
synchronized_attack,241,attack
synchronized_attack,194,attack
synchronized_attack,348,attack
synchronized_attack,256,attack
synchronized_attack,126,attack
synchronized_attack,595,attack
synchronized_attack,540,attack
synchronized_attack,287,attack
synchronized_attack,733,attack
synchronized_attack,589,attack
synchronized_attack,411,attack
synchronized_attack,500,attack
synchronized_attack,93,attack
synchronized_attack,278,attack
synchronized_attack,825,attack
synchronized_attack,374,attack
synchronized_attack,388,attack
synchronized_attack,656,attack
synchronized_attack,379,attack
synchronized_attack,746,attack
synchronized_attack,410,attack
synchronized_attack,428,attack
synchronized_attack,270,attack
synchronized_attack,139,attack
synchronized_attack,174,attack
synchronized_attack,549,attack
synchronized_attack,499,attack
synchronized_attack,437,attack
synchronized_attack,503,attack
synchronized_attack,532,attack
synchronized_attack,466,attack
synchronized_attack,380,attack
synchronized_attack,842,attack
synchronized_attack,445,attack
synchronized_attack,349,attack
synchronized_attack,542,attack
synchronized_attack,197,attack
synchronized_attack,207,attack
synchronized_attack,798,attack
synchronized_attack,381,attack
synchronized_attack,423,attack
synchronized_attack,572,attack
synchronized_attack,177,attack
synchronized_attack,169,attack
synchronized_attack,424,attack
synchronized_attack,326,attack
synchronized_attack,370,attack
synchronized_attack,101,attack
synchronized_attack,193,attack
synchronized_attack,280,attack
synchronized_attack,546,attack
synchronized_attack,352,attack
synchronized_attack,772,attack
synchronized_attack,143,attack
synchronized_attack,659,attack
synchronized_attack,589,attack
synchronized_attack,636,attack
synchronized_attack,532,attack
synchronized_attack,446,attack
synchronized_attack,613,attack
synchronized_attack,449,attack
synchronized_attack,329,attack
synchronized_attack,482,attack
synchronized_attack,509,attack
synchronized_attack,456,attack
synchronized_attack,502,attack
synchronized_attack,192,attack
synchronized_attack,270,attack
synchronized_attack,146,attack
synchronized_attack,117,attack
synchronized_attack,407,attack
synchronized_attack,263,attack
synchronized_attack,383,attack
synchronized_attack,377,attack
synchronized_attack,447,attack
synchronized_attack,577,attack
synchronized_attack,181,attack
synchronized_attack,872,attack
with_countermeasures,163,protected
with_countermeasures,160,protected
with_countermeasures,181,protected
with_countermeasures,166,protected
with_countermeasures,109,protected
with_countermeasures,130,protected
with_countermeasures,135,protected
with_countermeasures,112,protected
with_countermeasures,179,protected
with_countermeasures,159,protected
with_countermeasures,111,protected
with_countermeasures,232,protected
with_countermeasures,151,protected
with_countermeasures,149,protected
with_countermeasures,167,protected
with_countermeasures,78,protected
with_countermeasures,176,protected
with_countermeasures,127,protected
with_countermeasures,154,protected
with_countermeasures,180,protected
with_countermeasures,173,protected
with_countermeasures,127,protected
with_countermeasures,186,protected
with_countermeasures,84,protected
with_countermeasures,216,protected
with_countermeasures,71,protected
with_countermeasures,194,protected
with_countermeasures,169,protected
with_countermeasures,169,protected
with_countermeasures,159,protected
with_countermeasures,180,protected
with_countermeasures,163,protected
with_countermeasures,149,protected
with_countermeasures,148,protected
with_countermeasures,160,protected
with_countermeasures,142,protected
with_countermeasures,145,protected
with_countermeasures,151,protected
with_countermeasures,173,protected
with_countermeasures,258,protected
with_countermeasures,198,protected
with_countermeasures,133,protected
with_countermeasures,172,protected
with_countermeasures,142,protected
with_countermeasures,170,protected
with_countermeasures,116,protected
with_countermeasures,101,protected
with_countermeasures,146,protected
with_countermeasures,156,protected
with_countermeasures,136,protected
with_countermeasures,149,protected
with_countermeasures,147,protected
with_countermeasures,151,protected
with_countermeasures,122,protected
with_countermeasures,154,protected
with_countermeasures,118,protected
with_countermeasures,152,protected
with_countermeasures,159,protected
with_countermeasures,178,protected
with_countermeasures,164,protected
with_countermeasures,158,protected
with_countermeasures,117,protected
with_countermeasures,133,protected
with_countermeasures,221,protected
with_countermeasures,145,protected
with_countermeasures,132,protected
with_countermeasures,182,protected
with_countermeasures,139,protected
with_countermeasures,174,protected
with_countermeasures,155,protected
with_countermeasures,157,protected
with_countermeasures,140,protected
with_countermeasures,154,protected
with_countermeasures,110,protected
with_countermeasures,123,protected
with_countermeasures,139,protected
with_countermeasures,143,protected
with_countermeasures,198,protected
with_countermeasures,114,protected
with_countermeasures,117,protected
with_countermeasures,210,protected
with_countermeasures,205,protected
with_countermeasures,138,protected
with_countermeasures,145,protected
with_countermeasures,160,protected
with_countermeasures,162,protected
with_countermeasures,84,protected
with_countermeasures,119,protected
with_countermeasures,137,protected
with_countermeasures,141,protected
with_countermeasures,180,protected
with_countermeasures,154,protected
with_countermeasures,122,protected
with_countermeasures,198,protected
with_countermeasures,143,protected
with_countermeasures,109,protected
with_countermeasures,140,protected
with_countermeasures,99,protected
with_countermeasures,128,protected
with_countermeasures,188,protected
with_countermeasures,126,protected
with_countermeasures,131,protected
with_countermeasures,144,protected
with_countermeasures,144,protected
with_countermeasures,216,protected
with_countermeasures,204,protected
with_countermeasures,156,protected
with_countermeasures,188,protected
with_countermeasures,171,protected
with_countermeasures,146,protected
with_countermeasures,149,protected
with_countermeasures,133,protected
with_countermeasures,139,protected
with_countermeasures,139,protected
with_countermeasures,188,protected
with_countermeasures,157,protected
with_countermeasures,142,protected
with_countermeasures,211,protected
with_countermeasures,125,protected
with_countermeasures,173,protected
with_countermeasures,129,protected
with_countermeasures,154,protected
with_countermeasures,168,protected
with_countermeasures,182,protected
with_countermeasures,147,protected
with_countermeasures,95,protected
with_countermeasures,164,protected
with_countermeasures,100,protected
with_countermeasures,180,protected
with_countermeasures,132,protected
with_countermeasures,128,protected
with_countermeasures,135,protected
with_countermeasures,59,protected
with_countermeasures,164,protected
with_countermeasures,163,protected
with_countermeasures,147,protected
with_countermeasures,180,protected
with_countermeasures,176,protected
with_countermeasures,175,protected
with_countermeasures,147,protected
with_countermeasures,127,protected
with_countermeasures,163,protected
with_countermeasures,176,protected
with_countermeasures,171,protected
with_countermeasures,192,protected
with_countermeasures,186,protected
with_countermeasures,176,protected
with_countermeasures,157,protected
with_countermeasures,196,protected
with_countermeasures,204,protected
with_countermeasures,201,protected
with_countermeasures,142,protected
with_countermeasures,135,protected
with_countermeasures,129,protected
with_countermeasures,168,protected
with_countermeasures,110,protected
with_countermeasures,144,protected
with_countermeasures,120,protected
with_countermeasures,157,protected
with_countermeasures,152,protected
with_countermeasures,172,protected
with_countermeasures,112,protected
with_countermeasures,177,protected
with_countermeasures,132,protected
with_countermeasures,161,protected
with_countermeasures,157,protected
with_countermeasures,146,protected
with_countermeasures,123,protected
with_countermeasures,150,protected
with_countermeasures,119,protected
with_countermeasures,133,protected
with_countermeasures,210,protected
with_countermeasures,200,protected
with_countermeasures,116,protected
with_countermeasures,124,protected
with_countermeasures,143,protected
with_countermeasures,157,protected
with_countermeasures,140,protected
with_countermeasures,169,protected
with_countermeasures,130,protected
with_countermeasures,149,protected
with_countermeasures,152,protected
with_countermeasures,149,protected
with_countermeasures,185,protected
with_countermeasures,92,protected
with_countermeasures,160,protected
with_countermeasures,144,protected
with_countermeasures,151,protected
with_countermeasures,186,protected
with_countermeasures,179,protected
with_countermeasures,76,protected
with_countermeasures,191,protected
with_countermeasures,132,protected
with_countermeasures,137,protected
with_countermeasures,175,protected
with_countermeasures,119,protected
with_countermeasures,201,protected
with_countermeasures,120,protected
with_countermeasures,182,protected
with_countermeasures,182,protected
with_countermeasures,141,protected
with_countermeasures,138,protected
with_countermeasures,180,protected
with_countermeasures,129,protected
with_countermeasures,125,protected
with_countermeasures,163,protected
with_countermeasures,132,protected
with_countermeasures,118,protected
with_countermeasures,166,protected
with_countermeasures,158,protected
with_countermeasures,162,protected
with_countermeasures,147,protected
with_countermeasures,138,protected
with_countermeasures,142,protected
with_countermeasures,140,protected
with_countermeasures,102,protected
with_countermeasures,197,protected
with_countermeasures,90,protected
with_countermeasures,182,protected
with_countermeasures,119,protected
with_countermeasures,132,protected
with_countermeasures,155,protected
with_countermeasures,149,protected
with_countermeasures,136,protected
with_countermeasures,98,protected
with_countermeasures,187,protected
with_countermeasures,165,protected
with_countermeasures,121,protected
with_countermeasures,201,protected
with_countermeasures,165,protected
with_countermeasures,112,protected
with_countermeasures,218,protected
with_countermeasures,161,protected
with_countermeasures,147,protected
with_countermeasures,131,protected
with_countermeasures,170,protected
with_countermeasures,119,protected
with_countermeasures,157,protected
with_countermeasures,116,protected
with_countermeasures,153,protected
with_countermeasures,133,protected
with_countermeasures,116,protected
with_countermeasures,108,protected
with_countermeasures,135,protected
with_countermeasures,173,protected
with_countermeasures,149,protected
with_countermeasures,126,protected
with_countermeasures,173,protected
with_countermeasures,170,protected
with_countermeasures,147,protected
with_countermeasures,144,protected
with_countermeasures,176,protected
with_countermeasures,126,protected
with_countermeasures,160,protected
with_countermeasures,124,protected
with_countermeasures,159,protected
with_countermeasures,122,protected
with_countermeasures,183,protected
with_countermeasures,148,protected
with_countermeasures,90,protected
with_countermeasures,124,protected
with_countermeasures,107,protected
with_countermeasures,125,protected
with_countermeasures,170,protected
with_countermeasures,175,protected
with_countermeasures,144,protected
with_countermeasures,109,protected
with_countermeasures,142,protected
with_countermeasures,124,protected
with_countermeasures,141,protected
with_countermeasures,180,protected
with_countermeasures,118,protected
with_countermeasures,161,protected
with_countermeasures,159,protected
with_countermeasures,143,protected
with_countermeasures,166,protected
with_countermeasures,187,protected
with_countermeasures,164,protected
with_countermeasures,146,protected
with_countermeasures,143,protected
with_countermeasures,152,protected
with_countermeasures,171,protected
with_countermeasures,201,protected
with_countermeasures,121,protected
with_countermeasures,155,protected
with_countermeasures,88,protected
with_countermeasures,180,protected
with_countermeasures,124,protected
with_countermeasures,199,protected
with_countermeasures,150,protected
with_countermeasures,161,protected
with_countermeasures,149,protected
with_countermeasures,107,protected
with_countermeasures,176,protected
with_countermeasures,131,protected
with_countermeasures,174,protected
with_countermeasures,122,protected
with_countermeasures,210,protected
with_countermeasures,101,protected
with_countermeasures,131,protected
with_countermeasures,162,protected
with_countermeasures,149,protected
with_countermeasures,98,protected
with_countermeasures,154,protected
with_countermeasures,181,protected
with_countermeasures,154,protected
with_countermeasures,122,protected
with_countermeasures,124,protected
with_countermeasures,138,protected
with_countermeasures,170,protected
with_countermeasures,132,protected
with_countermeasures,113,protected
with_countermeasures,154,protected
with_countermeasures,146,protected
with_countermeasures,151,protected
with_countermeasures,104,protected
with_countermeasures,137,protected
with_countermeasures,130,protected
with_countermeasures,195,protected
with_countermeasures,167,protected
with_countermeasures,152,protected
with_countermeasures,178,protected
with_countermeasures,151,protected
with_countermeasures,147,protected
with_countermeasures,123,protected
with_countermeasures,149,protected
with_countermeasures,156,protected
with_countermeasures,153,protected
with_countermeasures,158,protected
with_countermeasures,134,protected
with_countermeasures,173,protected
with_countermeasures,99,protected
with_countermeasures,159,protected
with_countermeasures,131,protected
with_countermeasures,147,protected
with_countermeasures,162,protected
with_countermeasures,129,protected
with_countermeasures,170,protected
with_countermeasures,158,protected
with_countermeasures,203,protected
with_countermeasures,127,protected
with_countermeasures,124,protected
with_countermeasures,172,protected
with_countermeasures,191,protected
with_countermeasures,172,protected
with_countermeasures,141,protected
with_countermeasures,117,protected
with_countermeasures,127,protected
with_countermeasures,153,protected
with_countermeasures,157,protected
with_countermeasures,157,protected
with_countermeasures,148,protected
with_countermeasures,128,protected
with_countermeasures,177,protected
with_countermeasures,139,protected
with_countermeasures,171,protected
with_countermeasures,92,protected
with_countermeasures,128,protected
with_countermeasures,169,protected
with_countermeasures,114,protected
with_countermeasures,143,protected
with_countermeasures,180,protected
with_countermeasures,155,protected
with_countermeasures,194,protected
with_countermeasures,138,protected
with_countermeasures,106,protected
with_countermeasures,140,protected
with_countermeasures,145,protected
with_countermeasures,172,protected
with_countermeasures,141,protected
with_countermeasures,134,protected
with_countermeasures,180,protected
with_countermeasures,145,protected
with_countermeasures,174,protected
with_countermeasures,210,protected
with_countermeasures,124,protected
with_countermeasures,168,protected
with_countermeasures,92,protected
with_countermeasures,117,protected
with_countermeasures,171,protected
with_countermeasures,157,protected
with_countermeasures,189,protected
with_countermeasures,103,protected
with_countermeasures,89,protected
with_countermeasures,151,protected
with_countermeasures,144,protected
with_countermeasures,98,protected
with_countermeasures,118,protected
with_countermeasures,189,protected
with_countermeasures,187,protected
with_countermeasures,99,protected
with_countermeasures,180,protected
with_countermeasures,62,protected
with_countermeasures,130,protected
with_countermeasures,190,protected
with_countermeasures,134,protected
with_countermeasures,135,protected
with_countermeasures,132,protected
with_countermeasures,148,protected
with_countermeasures,118,protected
with_countermeasures,110,protected
with_countermeasures,188,protected
with_countermeasures,101,protected
with_countermeasures,169,protected
with_countermeasures,120,protected
with_countermeasures,159,protected
with_countermeasures,137,protected
with_countermeasures,185,protected
with_countermeasures,130,protected
with_countermeasures,166,protected
with_countermeasures,149,protected
with_countermeasures,146,protected
with_countermeasures,187,protected
with_countermeasures,148,protected
with_countermeasures,122,protected
with_countermeasures,159,protected
with_countermeasures,155,protected
with_countermeasures,176,protected
with_countermeasures,91,protected
with_countermeasures,147,protected
with_countermeasures,166,protected
with_countermeasures,157,protected
with_countermeasures,177,protected
with_countermeasures,181,protected
with_countermeasures,150,protected
with_countermeasures,189,protected
with_countermeasures,147,protected
with_countermeasures,145,protected
with_countermeasures,130,protected
with_countermeasures,148,protected
with_countermeasures,186,protected
with_countermeasures,161,protected
with_countermeasures,117,protected
with_countermeasures,159,protected
with_countermeasures,165,protected
with_countermeasures,132,protected
with_countermeasures,133,protected
with_countermeasures,151,protected
with_countermeasures,145,protected
with_countermeasures,167,protected
with_countermeasures,116,protected
with_countermeasures,110,protected
with_countermeasures,119,protected
with_countermeasures,90,protected
