request_type,response_time,pattern
synchronized_attack,380,attack
synchronized_attack,254,attack
synchronized_attack,470,attack
synchronized_attack,166,attack
synchronized_attack,803,attack
synchronized_attack,217,attack
synchronized_attack,440,attack
synchronized_attack,318,attack
synchronized_attack,279,attack
synchronized_attack,736,attack
synchronized_attack,189,attack
synchronized_attack,117,attack
synchronized_attack,292,attack
synchronized_attack,141,attack
synchronized_attack,153,attack
synchronized_attack,397,attack
synchronized_attack,394,attack
synchronized_attack,168,attack
synchronized_attack,350,attack
synchronized_attack,188,attack
synchronized_attack,345,attack
synchronized_attack,496,attack
synchronized_attack,266,attack
synchronized_attack,512,attack
synchronized_attack,277,attack
synchronized_attack,221,attack
synchronized_attack,246,attack
synchronized_attack,325,attack
synchronized_attack,443,attack
synchronized_attack,352,attack
synchronized_attack,270,attack
synchronized_attack,264,attack
synchronized_attack,761,attack
synchronized_attack,427,attack
synchronized_attack,454,attack
synchronized_attack,217,attack
synchronized_attack,475,attack
synchronized_attack,210,attack
synchronized_attack,400,attack
synchronized_attack,417,attack
synchronized_attack,241,attack
synchronized_attack,291,attack
synchronized_attack,430,attack
synchronized_attack,458,attack
synchronized_attack,226,attack
synchronized_attack,559,attack
synchronized_attack,70,attack
synchronized_attack,472,attack
synchronized_attack,570,attack
synchronized_attack,466,attack
synchronized_attack,338,attack
synchronized_attack,404,attack
synchronized_attack,235,attack
synchronized_attack,713,attack
synchronized_attack,213,attack
synchronized_attack,763,attack
synchronized_attack,307,attack
synchronized_attack,343,attack
synchronized_attack,315,attack
synchronized_attack,501,attack
synchronized_attack,500,attack
synchronized_attack,272,attack
synchronized_attack,462,attack
synchronized_attack,222,attack
synchronized_attack,644,attack
synchronized_attack,215,attack
synchronized_attack,654,attack
synchronized_attack,571,attack
synchronized_attack,115,attack
synchronized_attack,473,attack
synchronized_attack,324,attack
synchronized_attack,469,attack
synchronized_attack,257,attack
synchronized_attack,215,attack
synchronized_attack,280,attack
synchronized_attack,213,attack
synchronized_attack,497,attack
synchronized_attack,136,attack
synchronized_attack,160,attack
synchronized_attack,88,attack
synchronized_attack,200,attack
synchronized_attack,250,attack
synchronized_attack,436,attack
synchronized_attack,161,attack
synchronized_attack,245,attack
synchronized_attack,228,attack
synchronized_attack,499,attack
synchronized_attack,483,attack
synchronized_attack,494,attack
synchronized_attack,320,attack
synchronized_attack,64,attack
synchronized_attack,264,attack
synchronized_attack,345,attack
synchronized_attack,432,attack
synchronized_attack,441,attack
synchronized_attack,960,attack
synchronized_attack,648,attack
synchronized_attack,55,attack
synchronized_attack,340,attack
synchronized_attack,640,attack
synchronized_attack,541,attack
synchronized_attack,150,attack
synchronized_attack,304,attack
synchronized_attack,347,attack
synchronized_attack,222,attack
synchronized_attack,747,attack
synchronized_attack,596,attack
synchronized_attack,536,attack
synchronized_attack,458,attack
synchronized_attack,417,attack
synchronized_attack,526,attack
synchronized_attack,219,attack
synchronized_attack,214,attack
synchronized_attack,703,attack
synchronized_attack,371,attack
synchronized_attack,308,attack
synchronized_attack,426,attack
synchronized_attack,239,attack
synchronized_attack,274,attack
synchronized_attack,470,attack
synchronized_attack,243,attack
synchronized_attack,569,attack
synchronized_attack,536,attack
synchronized_attack,637,attack
synchronized_attack,142,attack
synchronized_attack,541,attack
synchronized_attack,262,attack
synchronized_attack,426,attack
with_countermeasures,138,protected
with_countermeasures,134,protected
with_countermeasures,184,protected
with_countermeasures,136,protected
with_countermeasures,109,protected
with_countermeasures,129,protected
with_countermeasures,115,protected
with_countermeasures,183,protected
with_countermeasures,128,protected
with_countermeasures,96,protected
with_countermeasures,165,protected
with_countermeasures,123,protected
with_countermeasures,126,protected
with_countermeasures,181,protected
with_countermeasures,161,protected
with_countermeasures,118,protected
with_countermeasures,174,protected
with_countermeasures,114,protected
with_countermeasures,180,protected
with_countermeasures,179,protected
with_countermeasures,147,protected
with_countermeasures,197,protected
with_countermeasures,154,protected
with_countermeasures,153,protected
with_countermeasures,193,protected
with_countermeasures,142,protected
with_countermeasures,113,protected
with_countermeasures,157,protected
with_countermeasures,181,protected
with_countermeasures,128,protected
with_countermeasures,143,protected
with_countermeasures,129,protected
with_countermeasures,174,protected
with_countermeasures,104,protected
with_countermeasures,136,protected
with_countermeasures,164,protected
with_countermeasures,147,protected
with_countermeasures,179,protected
with_countermeasures,187,protected
with_countermeasures,163,protected
with_countermeasures,152,protected
with_countermeasures,188,protected
with_countermeasures,116,protected
with_countermeasures,193,protected
with_countermeasures,160,protected
with_countermeasures,137,protected
with_countermeasures,136,protected
with_countermeasures,193,protected
with_countermeasures,175,protected
with_countermeasures,147,protected
with_countermeasures,125,protected
with_countermeasures,150,protected
with_countermeasures,190,protected
with_countermeasures,126,protected
with_countermeasures,201,protected
with_countermeasures,121,protected
with_countermeasures,155,protected
with_countermeasures,106,protected
with_countermeasures,113,protected
with_countermeasures,156,protected
with_countermeasures,173,protected
with_countermeasures,171,protected
with_countermeasures,141,protected
with_countermeasures,183,protected
with_countermeasures,159,protected
with_countermeasures,170,protected
with_countermeasures,140,protected
with_countermeasures,114,protected
with_countermeasures,166,protected
with_countermeasures,158,protected
with_countermeasures,170,protected
with_countermeasures,107,protected
with_countermeasures,137,protected
with_countermeasures,124,protected
with_countermeasures,192,protected
with_countermeasures,148,protected
with_countermeasures,138,protected
with_countermeasures,176,protected
with_countermeasures,199,protected
with_countermeasures,71,protected
with_countermeasures,157,protected
with_countermeasures,194,protected
with_countermeasures,153,protected
with_countermeasures,185,protected
with_countermeasures,141,protected
with_countermeasures,158,protected
with_countermeasures,132,protected
with_countermeasures,135,protected
with_countermeasures,182,protected
with_countermeasures,169,protected
with_countermeasures,140,protected
with_countermeasures,87,protected
with_countermeasures,173,protected
with_countermeasures,118,protected
with_countermeasures,161,protected
with_countermeasures,92,protected
with_countermeasures,192,protected
with_countermeasures,139,protected
with_countermeasures,181,protected
with_countermeasures,129,protected
with_countermeasures,168,protected
with_countermeasures,182,protected
with_countermeasures,134,protected
with_countermeasures,174,protected
with_countermeasures,135,protected
with_countermeasures,131,protected
with_countermeasures,138,protected
with_countermeasures,123,protected
with_countermeasures,146,protected
with_countermeasures,129,protected
with_countermeasures,80,protected
with_countermeasures,160,protected
with_countermeasures,185,protected
with_countermeasures,94,protected
with_countermeasures,170,protected
with_countermeasures,158,protected
with_countermeasures,152,protected
with_countermeasures,133,protected
with_countermeasures,156,protected
with_countermeasures,113,protected
with_countermeasures,57,protected
with_countermeasures,93,protected
with_countermeasures,83,protected
with_countermeasures,174,protected
with_countermeasures,141,protected
with_countermeasures,176,protected
with_countermeasures,128,protected
with_countermeasures,163,protected
with_countermeasures,177,protected
with_countermeasures,162,protected
with_countermeasures,159,protected
with_countermeasures,111,protected
with_countermeasures,164,protected
with_countermeasures,159,protected
with_countermeasures,127,protected
with_countermeasures,149,protected
with_countermeasures,165,protected
with_countermeasures,182,protected
with_countermeasures,159,protected
with_countermeasures,87,protected
with_countermeasures,110,protected
with_countermeasures,125,protected
with_countermeasures,81,protected
with_countermeasures,182,protected
with_countermeasures,196,protected
with_countermeasures,155,protected
with_countermeasures,82,protected
with_countermeasures,96,protected
with_countermeasures,142,protected
with_countermeasures,116,protected
with_countermeasures,123,protected
with_countermeasures,133,protected
with_countermeasures,143,protected
with_countermeasures,223,protected
with_countermeasures,125,protected
with_countermeasures,175,protected
with_countermeasures,133,protected
with_countermeasures,69,protected
with_countermeasures,108,protected
with_countermeasures,96,protected
with_countermeasures,140,protected
with_countermeasures,156,protected
with_countermeasures,157,protected
with_countermeasures,176,protected
with_countermeasures,186,protected
with_countermeasures,170,protected
with_countermeasures,138,protected
with_countermeasures,165,protected
with_countermeasures,214,protected
with_countermeasures,92,protected
with_countermeasures,105,protected
with_countermeasures,190,protected
with_countermeasures,109,protected
with_countermeasures,171,protected
with_countermeasures,145,protected
with_countermeasures,187,protected
with_countermeasures,131,protected
with_countermeasures,110,protected
with_countermeasures,159,protected
with_countermeasures,193,protected
with_countermeasures,136,protected
with_countermeasures,151,protected
with_countermeasures,117,protected
with_countermeasures,157,protected
with_countermeasures,111,protected
with_countermeasures,148,protected
with_countermeasures,147,protected
with_countermeasures,173,protected
with_countermeasures,104,protected
with_countermeasures,134,protected
with_countermeasures,217,protected
with_countermeasures,173,protected
with_countermeasures,103,protected
with_countermeasures,177,protected
with_countermeasures,126,protected
with_countermeasures,157,protected
with_countermeasures,130,protected
with_countermeasures,148,protected
with_countermeasures,214,protected
with_countermeasures,131,protected
with_countermeasures,163,protected
with_countermeasures,134,protected
with_countermeasures,200,protected
with_countermeasures,177,protected
with_countermeasures,113,protected
with_countermeasures,173,protected
with_countermeasures,172,protected
with_countermeasures,182,protected
with_countermeasures,127,protected
with_countermeasures,126,protected
with_countermeasures,121,protected
with_countermeasures,197,protected
with_countermeasures,138,protected
with_countermeasures,137,protected
with_countermeasures,158,protected
with_countermeasures,102,protected
with_countermeasures,125,protected
with_countermeasures,144,protected
with_countermeasures,164,protected
with_countermeasures,190,protected
with_countermeasures,147,protected
with_countermeasures,116,protected
with_countermeasures,141,protected
with_countermeasures,128,protected
with_countermeasures,156,protected
with_countermeasures,148,protected
with_countermeasures,153,protected
with_countermeasures,137,protected
with_countermeasures,75,protected
with_countermeasures,117,protected
with_countermeasures,147,protected
with_countermeasures,213,protected
with_countermeasures,190,protected
with_countermeasures,138,protected
with_countermeasures,100,protected
with_countermeasures,103,protected
with_countermeasures,198,protected
with_countermeasures,147,protected
with_countermeasures,169,protected
with_countermeasures,168,protected
with_countermeasures,137,protected
with_countermeasures,120,protected
with_countermeasures,168,protected
with_countermeasures,170,protected
with_countermeasures,143,protected
with_countermeasures,148,protected
with_countermeasures,176,protected
with_countermeasures,157,protected
with_countermeasures,162,protected
with_countermeasures,134,protected
with_countermeasures,173,protected
with_countermeasures,116,protected
with_countermeasures,117,protected
with_countermeasures,127,protected
with_countermeasures,108,protected
with_countermeasures,164,protected
with_countermeasures,155,protected
with_countermeasures,187,protected
with_countermeasures,135,protected
with_countermeasures,156,protected
with_countermeasures,111,protected
with_countermeasures,138,protected
with_countermeasures,170,protected
with_countermeasures,184,protected
with_countermeasures,176,protected
with_countermeasures,134,protected
with_countermeasures,145,protected
with_countermeasures,193,protected
with_countermeasures,173,protected
with_countermeasures,78,protected
with_countermeasures,162,protected
with_countermeasures,211,protected
with_countermeasures,144,protected
with_countermeasures,142,protected
with_countermeasures,117,protected
with_countermeasures,168,protected
with_countermeasures,141,protected
with_countermeasures,155,protected
with_countermeasures,129,protected
with_countermeasures,187,protected
with_countermeasures,210,protected
with_countermeasures,115,protected
with_countermeasures,129,protected
with_countermeasures,163,protected
with_countermeasures,149,protected
with_countermeasures,119,protected
with_countermeasures,127,protected
with_countermeasures,175,protected
with_countermeasures,157,protected
with_countermeasures,115,protected
with_countermeasures,146,protected
with_countermeasures,160,protected
with_countermeasures,161,protected
with_countermeasures,124,protected
with_countermeasures,159,protected
with_countermeasures,146,protected
with_countermeasures,188,protected
with_countermeasures,111,protected
with_countermeasures,131,protected
with_countermeasures,65,protected
with_countermeasures,129,protected
with_countermeasures,123,protected
with_countermeasures,185,protected
with_countermeasures,143,protected
with_countermeasures,187,protected
with_countermeasures,135,protected
with_countermeasures,209,protected
with_countermeasures,97,protected
with_countermeasures,190,protected
with_countermeasures,128,protected
with_countermeasures,105,protected
with_countermeasures,145,protected
with_countermeasures,179,protected
with_countermeasures,123,protected
with_countermeasures,133,protected
with_countermeasures,179,protected
with_countermeasures,147,protected
with_countermeasures,154,protected
with_countermeasures,129,protected
with_countermeasures,117,protected
with_countermeasures,161,protected
with_countermeasures,158,protected
with_countermeasures,221,protected
with_countermeasures,105,protected
with_countermeasures,178,protected
with_countermeasures,202,protected
with_countermeasures,172,protected
with_countermeasures,151,protected
with_countermeasures,150,protected
with_countermeasures,172,protected
with_countermeasures,163,protected
with_countermeasures,170,protected
with_countermeasures,144,protected
with_countermeasures,116,protected
with_countermeasures,139,protected
with_countermeasures,150,protected
with_countermeasures,177,protected
with_countermeasures,160,protected
with_countermeasures,65,protected
with_countermeasures,166,protected
with_countermeasures,151,protected
with_countermeasures,140,protected
with_countermeasures,183,protected
with_countermeasures,145,protected
with_countermeasures,149,protected
with_countermeasures,119,protected
with_countermeasures,142,protected
with_countermeasures,156,protected
with_countermeasures,152,protected
with_countermeasures,156,protected
with_countermeasures,174,protected
with_countermeasures,164,protected
with_countermeasures,207,protected
with_countermeasures,148,protected
with_countermeasures,129,protected
with_countermeasures,149,protected
with_countermeasures,203,protected
with_countermeasures,178,protected
with_countermeasures,113,protected
with_countermeasures,161,protected
with_countermeasures,130,protected
with_countermeasures,182,protected
with_countermeasures,226,protected
with_countermeasures,117,protected
with_countermeasures,184,protected
with_countermeasures,185,protected
with_countermeasures,164,protected
with_countermeasures,82,protected
with_countermeasures,142,protected
with_countermeasures,148,protected
with_countermeasures,145,protected
with_countermeasures,170,protected
with_countermeasures,173,protected
with_countermeasures,175,protected
with_countermeasures,124,protected
with_countermeasures,111,protected
with_countermeasures,188,protected
with_countermeasures,118,protected
with_countermeasures,127,protected
with_countermeasures,125,protected
with_countermeasures,61,protected
with_countermeasures,111,protected
with_countermeasures,146,protected
with_countermeasures,222,protected
with_countermeasures,84,protected
with_countermeasures,162,protected
with_countermeasures,165,protected
with_countermeasures,199,protected
with_countermeasures,170,protected
with_countermeasures,139,protected
with_countermeasures,143,protected
with_countermeasures,160,protected
with_countermeasures,109,protected
with_countermeasures,125,protected
with_countermeasures,139,protected
with_countermeasures,100,protected
with_countermeasures,162,protected
with_countermeasures,109,protected
with_countermeasures,135,protected
with_countermeasures,108,protected
with_countermeasures,137,protected
with_countermeasures,201,protected
with_countermeasures,173,protected
with_countermeasures,175,protected
with_countermeasures,165,protected
with_countermeasures,134,protected
with_countermeasures,108,protected
with_countermeasures,152,protected
with_countermeasures,143,protected
with_countermeasures,154,protected
with_countermeasures,193,protected
with_countermeasures,114,protected
with_countermeasures,139,protected
with_countermeasures,171,protected
with_countermeasures,128,protected
with_countermeasures,130,protected
with_countermeasures,143,protected
with_countermeasures,161,protected
with_countermeasures,135,protected
with_countermeasures,202,protected
with_countermeasures,140,protected
with_countermeasures,112,protected
with_countermeasures,168,protected
with_countermeasures,159,protected
with_countermeasures,152,protected
with_countermeasures,161,protected
with_countermeasures,124,protected
with_countermeasures,211,protected
with_countermeasures,96,protected
with_countermeasures,133,protected
with_countermeasures,109,protected
with_countermeasures,149,protected
with_countermeasures,141,protected
with_countermeasures,158,protected
with_countermeasures,153,protected
with_countermeasures,128,protected
with_countermeasures,146,protected
with_countermeasures,104,protected
with_countermeasures,170,protected
with_countermeasures,220,protected
with_countermeasures,210,protected
with_countermeasures,125,protected
with_countermeasures,138,protected
with_countermeasures,161,protected
with_countermeasures,128,protected
with_countermeasures,62,protected
with_countermeasures,146,protected
with_countermeasures,127,protected
with_countermeasures,119,protected
with_countermeasures,180,protected
with_countermeasures,113,protected
with_countermeasures,121,protected
with_countermeasures,117,protected
with_countermeasures,152,protected
with_countermeasures,155,protected
with_countermeasures,142,protected
with_countermeasures,115,protected
with_countermeasures,153,protected
with_countermeasures,219,protected
with_countermeasures,121,protected
with_countermeasures,133,protected
with_countermeasures,159,protected
with_countermeasures,155,protected
with_countermeasures,173,protected
with_countermeasures,190,protected
with_countermeasures,189,protected
with_countermeasures,165,protected
with_countermeasures,209,protected
with_countermeasures,166,protected
with_countermeasures,153,protected
with_countermeasures,142,protected
with_countermeasures,153,protected
with_countermeasures,122,protected
with_countermeasures,118,protected
with_countermeasures,226,protected
with_countermeasures,162,protected
with_countermeasures,118,protected
with_countermeasures,123,protected
with_countermeasures,144,protected
with_countermeasures,163,protected
with_countermeasures,200,protected
with_countermeasures,150,protected
with_countermeasures,103,protected
with_countermeasures,119,protected
with_countermeasures,158,protected
with_countermeasures,167,protected
with_countermeasures,139,protected
with_countermeasures,154,protected
with_countermeasures,169,protected
with_countermeasures,179,protected
with_countermeasures,166,protected
with_countermeasures,200,protected
with_countermeasures,110,protected
with_countermeasures,131,protected
with_countermeasures,153,protected
with_countermeasures,131,protected
with_countermeasures,180,protected
with_countermeasures,145,protected
with_countermeasures,147,protected
with_countermeasures,189,protected
with_countermeasures,200,protected
with_countermeasures,166,protected
with_countermeasures,179,protected
with_countermeasures,174,protected
with_countermeasures,140,protected
with_countermeasures,146,protected
with_countermeasures,108,protected
with_countermeasures,110,protected
with_countermeasures,159,protected
with_countermeasures,141,protected
with_countermeasures,160,protected
with_countermeasures,185,protected
with_countermeasures,141,protected
with_countermeasures,103,protected
with_countermeasures,147,protected
with_countermeasures,130,protected
with_countermeasures,158,protected
with_countermeasures,158,protected
with_countermeasures,205,protected
with_countermeasures,175,protected
with_countermeasures,152,protected
with_countermeasures,155,protected
with_countermeasures,189,protected
with_countermeasures,145,protected
with_countermeasures,155,protected
with_countermeasures,156,protected
with_countermeasures,127,protected
with_countermeasures,165,protected
with_countermeasures,187,protected
with_countermeasures,169,protected
with_countermeasures,152,protected
with_countermeasures,145,protected
with_countermeasures,109,protected
with_countermeasures,140,protected
with_countermeasures,167,protected
with_countermeasures,139,protected
with_countermeasures,148,protected
with_countermeasures,150,protected
with_countermeasures,147,protected
with_countermeasures,152,protected
with_countermeasures,118,protected
with_countermeasures,112,protected
with_countermeasures,190,protected
with_countermeasures,170,protected
with_countermeasures,124,protected
with_countermeasures,201,protected
with_countermeasures,148,protected
with_countermeasures,162,protected
with_countermeasures,214,protected
with_countermeasures,136,protected
with_countermeasures,172,protected
with_countermeasures,172,protected
with_countermeasures,196,protected
with_countermeasures,175,protected
with_countermeasures,163,protected
with_countermeasures,145,protected
with_countermeasures,150,protected
with_countermeasures,169,protected
with_countermeasures,119,protected
with_countermeasures,172,protected
with_countermeasures,171,protected
with_countermeasures,147,protected
with_countermeasures,130,protected
with_countermeasures,187,protected
with_countermeasures,100,protected
with_countermeasures,183,protected
with_countermeasures,93,protected
with_countermeasures,180,protected
with_countermeasures,189,protected
with_countermeasures,207,protected
with_countermeasures,122,protected
with_countermeasures,151,protected
with_countermeasures,177,protected
with_countermeasures,143,protected
with_countermeasures,195,protected
with_countermeasures,142,protected
with_countermeasures,139,protected
with_countermeasures,169,protected
with_countermeasures,160,protected
with_countermeasures,105,protected
with_countermeasures,135,protected
with_countermeasures,125,protected
with_countermeasures,181,protected
with_countermeasures,127,protected
with_countermeasures,166,protected
with_countermeasures,117,protected
with_countermeasures,218,protected
with_countermeasures,91,protected
with_countermeasures,190,protected
with_countermeasures,143,protected
with_countermeasures,169,protected
with_countermeasures,153,protected
with_countermeasures,133,protected
with_countermeasures,171,protected
with_countermeasures,145,protected
with_countermeasures,155,protected
with_countermeasures,103,protected
with_countermeasures,217,protected
with_countermeasures,143,protected
with_countermeasures,174,protected
with_countermeasures,98,protected
with_countermeasures,131,protected
with_countermeasures,148,protected
with_countermeasures,114,protected
with_countermeasures,149,protected
with_countermeasures,153,protected
with_countermeasures,133,protected
with_countermeasures,128,protected
with_countermeasures,135,protected
with_countermeasures,135,protected
with_countermeasures,102,protected
with_countermeasures,126,protected
with_countermeasures,169,protected
with_countermeasures,155,protected
with_countermeasures,163,protected
with_countermeasures,212,protected
with_countermeasures,95,protected
with_countermeasures,124,protected
with_countermeasures,169,protected
with_countermeasures,170,protected
with_countermeasures,196,protected
with_countermeasures,188,protected
with_countermeasures,186,protected
with_countermeasures,147,protected
with_countermeasures,162,protected
with_countermeasures,192,protected
with_countermeasures,101,protected
with_countermeasures,198,protected
with_countermeasures,143,protected
with_countermeasures,125,protected
with_countermeasures,218,protected
with_countermeasures,105,protected
with_countermeasures,161,protected
with_countermeasures,186,protected
with_countermeasures,147,protected
with_countermeasures,142,protected
with_countermeasures,134,protected
with_countermeasures,183,protected
with_countermeasures,162,protected
with_countermeasures,156,protected
with_countermeasures,168,protected
with_countermeasures,153,protected
with_countermeasures,142,protected
with_countermeasures,173,protected
with_countermeasures,135,protected
with_countermeasures,130,protected
with_countermeasures,52,protected
with_countermeasures,139,protected
with_countermeasures,94,protected
with_countermeasures,103,protected
with_countermeasures,107,protected
with_countermeasures,167,protected
with_countermeasures,182,protected
with_countermeasures,156,protected
with_countermeasures,155,protected
with_countermeasures,89,protected
with_countermeasures,128,protected
with_countermeasures,152,protected
with_countermeasures,132,protected
with_countermeasures,191,protected
with_countermeasures,147,protected
with_countermeasures,91,protected
with_countermeasures,165,protected
with_countermeasures,128,protected
with_countermeasures,121,protected
with_countermeasures,171,protected
with_countermeasures,122,protected
with_countermeasures,157,protected
with_countermeasures,159,protected
with_countermeasures,124,protected
with_countermeasures,129,protected
with_countermeasures,174,protected
with_countermeasures,133,protected
with_countermeasures,124,protected
with_countermeasures,161,protected
with_countermeasures,147,protected
with_countermeasures,170,protected
with_countermeasures,141,protected
with_countermeasures,127,protected
with_countermeasures,147,protected
with_countermeasures,129,protected
with_countermeasures,158,protected
with_countermeasures,160,protected
with_countermeasures,162,protected
with_countermeasures,110,protected
with_countermeasures,154,protected
with_countermeasures,164,protected
with_countermeasures,181,protected
with_countermeasures,107,protected
with_countermeasures,129,protected
with_countermeasures,191,protected
with_countermeasures,167,protected
with_countermeasures,146,protected
with_countermeasures,136,protected
with_countermeasures,172,protected
with_countermeasures,178,protected
with_countermeasures,137,protected
with_countermeasures,165,protected
with_countermeasures,146,protected
with_countermeasures,125,protected
with_countermeasures,180,protected
with_countermeasures,142,protected
with_countermeasures,152,protected
with_countermeasures,137,protected
with_countermeasures,164,protected
with_countermeasures,149,protected
with_countermeasures,152,protected
with_countermeasures,146,protected
with_countermeasures,147,protected
with_countermeasures,125,protected
with_countermeasures,41,protected
with_countermeasures,102,protected
with_countermeasures,160,protected
with_countermeasures,178,protected
with_countermeasures,164,protected
with_countermeasures,162,protected
with_countermeasures,132,protected
with_countermeasures,148,protected
with_countermeasures,111,protected
with_countermeasures,167,protected
with_countermeasures,163,protected
with_countermeasures,175,protected
with_countermeasures,115,protected
with_countermeasures,195,protected
with_countermeasures,142,protected
with_countermeasures,148,protected
with_countermeasures,173,protected
with_countermeasures,149,protected
with_countermeasures,139,protected
with_countermeasures,179,protected
with_countermeasures,147,protected
with_countermeasures,152,protected
with_countermeasures,165,protected
with_countermeasures,141,protected
with_countermeasures,100,protected
with_countermeasures,194,protected
with_countermeasures,159,protected
with_countermeasures,140,protected
with_countermeasures,151,protected
with_countermeasures,149,protected
with_countermeasures,154,protected
with_countermeasures,147,protected
with_countermeasures,113,protected
with_countermeasures,83,protected
with_countermeasures,159,protected
with_countermeasures,133,protected
with_countermeasures,204,protected
with_countermeasures,144,protected
with_countermeasures,171,protected
with_countermeasures,169,protected
with_countermeasures,141,protected
with_countermeasures,158,protected
with_countermeasures,136,protected
with_countermeasures,196,protected
with_countermeasures,128,protected
with_countermeasures,155,protected
with_countermeasures,129,protected
with_countermeasures,187,protected
with_countermeasures,157,protected
with_countermeasures,163,protected
with_countermeasures,180,protected
with_countermeasures,180,protected
with_countermeasures,182,protected
with_countermeasures,142,protected
with_countermeasures,108,protected
with_countermeasures,160,protected
with_countermeasures,133,protected
with_countermeasures,122,protected
with_countermeasures,166,protected
with_countermeasures,114,protected
with_countermeasures,144,protected
with_countermeasures,183,protected
with_countermeasures,148,protected
with_countermeasures,144,protected
with_countermeasures,182,protected
with_countermeasures,218,protected
with_countermeasures,181,protected
with_countermeasures,175,protected
with_countermeasures,141,protected
with_countermeasures,122,protected
with_countermeasures,169,protected
with_countermeasures,103,protected
with_countermeasures,141,protected
with_countermeasures,137,protected
with_countermeasures,114,protected
with_countermeasures,136,protected
with_countermeasures,151,protected
with_countermeasures,143,protected
with_countermeasures,187,protected
with_countermeasures,122,protected
with_countermeasures,117,protected
with_countermeasures,146,protected
with_countermeasures,105,protected
with_countermeasures,171,protected
with_countermeasures,146,protected
with_countermeasures,125,protected
with_countermeasures,149,protected
with_countermeasures,77,protected
with_countermeasures,159,protected
with_countermeasures,122,protected
with_countermeasures,217,protected
with_countermeasures,161,protected
with_countermeasures,143,protected
with_countermeasures,139,protected
with_countermeasures,155,protected
with_countermeasures,195,protected
with_countermeasures,160,protected
with_countermeasures,120,protected
with_countermeasures,142,protected
with_countermeasures,199,protected
with_countermeasures,88,protected
with_countermeasures,185,protected
with_countermeasures,101,protected
with_countermeasures,121,protected
with_countermeasures,164,protected
with_countermeasures,181,protected
with_countermeasures,138,protected
with_countermeasures,97,protected
with_countermeasures,139,protected
with_countermeasures,188,protected
with_countermeasures,177,protected
with_countermeasures,154,protected
with_countermeasures,156,protected
with_countermeasures,169,protected
with_countermeasures,111,protected
with_countermeasures,173,protected
with_countermeasures,132,protected
with_countermeasures,178,protected
with_countermeasures,166,protected
with_countermeasures,127,protected
with_countermeasures,140,protected
with_countermeasures,155,protected
with_countermeasures,158,protected
with_countermeasures,105,protected
with_countermeasures,117,protected
with_countermeasures,181,protected
with_countermeasures,122,protected
with_countermeasures,142,protected
with_countermeasures,185,protected
with_countermeasures,165,protected
with_countermeasures,131,protected
with_countermeasures,181,protected
with_countermeasures,158,protected
with_countermeasures,146,protected
with_countermeasures,163,protected
with_countermeasures,174,protected
with_countermeasures,172,protected
with_countermeasures,206,protected
with_countermeasures,144,protected
with_countermeasures,161,protected
with_countermeasures,118,protected
with_countermeasures,134,protected
with_countermeasures,140,protected
with_countermeasures,149,protected
with_countermeasures,121,protected
with_countermeasures,174,protected
with_countermeasures,117,protected
with_countermeasures,147,protected
with_countermeasures,139,protected
with_countermeasures,109,protected
with_countermeasures,137,protected
with_countermeasures,142,protected
with_countermeasures,136,protected
with_countermeasures,178,protected
with_countermeasures,159,protected
with_countermeasures,117,protected
with_countermeasures,165,protected
with_countermeasures,116,protected
with_countermeasures,200,protected
with_countermeasures,147,protected
with_countermeasures,185,protected
with_countermeasures,183,protected
with_countermeasures,118,protected
with_countermeasures,150,protected
with_countermeasures,123,protected
with_countermeasures,127,protected
with_countermeasures,197,protected
with_countermeasures,111,protected
with_countermeasures,171,protected
with_countermeasures,181,protected
with_countermeasures,155,protected
with_countermeasures,158,protected
with_countermeasures,165,protected
with_countermeasures,155,protected
with_countermeasures,180,protected
with_countermeasures,192,protected
with_countermeasures,97,protected
with_countermeasures,102,protected
with_countermeasures,125,protected
with_countermeasures,134,protected
with_countermeasures,144,protected
with_countermeasures,122,protected
with_countermeasures,135,protected
with_countermeasures,201,protected
with_countermeasures,155,protected
with_countermeasures,143,protected
with_countermeasures,147,protected
with_countermeasures,180,protected
with_countermeasures,129,protected
with_countermeasures,135,protected
with_countermeasures,138,protected
with_countermeasures,174,protected
with_countermeasures,196,protected
with_countermeasures,187,protected
with_countermeasures,76,protected
with_countermeasures,177,protected
with_countermeasures,150,protected
with_countermeasures,158,protected
with_countermeasures,170,protected
with_countermeasures,260,protected
with_countermeasures,137,protected
with_countermeasures,126,protected
with_countermeasures,123,protected
with_countermeasures,153,protected
with_countermeasures,113,protected
with_countermeasures,142,protected
with_countermeasures,196,protected
with_countermeasures,132,protected
with_countermeasures,118,protected
with_countermeasures,167,protected
with_countermeasures,110,protected
with_countermeasures,139,protected
with_countermeasures,194,protected
with_countermeasures,129,protected
with_countermeasures,151,protected
with_countermeasures,142,protected
with_countermeasures,173,protected
with_countermeasures,128,protected
with_countermeasures,173,protected
with_countermeasures,157,protected
with_countermeasures,145,protected
with_countermeasures,146,protected
with_countermeasures,132,protected
with_countermeasures,160,protected
with_countermeasures,159,protected
with_countermeasures,156,protected
with_countermeasures,166,protected
with_countermeasures,198,protected
with_countermeasures,137,protected
with_countermeasures,237,protected
with_countermeasures,118,protected
with_countermeasures,160,protected
with_countermeasures,119,protected
with_countermeasures,143,protected
with_countermeasures,188,protected
with_countermeasures,187,protected
with_countermeasures,104,protected
with_countermeasures,215,protected
