timestamp,response_time,defense_type,period,effectiveness,description
1338.72,140.39236382042586,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1338.78,163.87586870722177,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1338.84,163.50899068305347,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1338.8999999999999,168.33509959436373,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1338.96,237.3995830694659,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.02,170.25817205532206,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.08,190.11512684869155,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.1399999999999,127.8673601797063,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.2,167.64693042837243,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.26,177.02509480114787,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.32,138.2348329077227,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.3799999999999,186.0283316105676,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.44,119.57139306181911,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.5,148.53213965738442,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.56,193.73226846028498,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.62,182.44488430000274,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.68,127.80586825769976,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.74,185.92736229168347,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.8,186.49445243522058,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.86,156.74833150498392,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.9199999999998,143.0014744807139,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1339.98,195.1318066731546,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.04,165.45014238308187,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.1,178.7100066491631,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.1599999999999,227.60101435276096,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.22,135.75080749079177,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.28,142.74254760661887,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.34,151.99392814933356,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.3999999999999,183.70609871327704,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.46,151.5836834035243,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.52,113.88092308816654,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.58,156.71706087424695,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.6399999999999,166.3787619713614,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.7,133.02091597561264,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.76,156.3993717743662,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.82,145.62051550772227,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.8799999999999,181.88370476240138,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1340.94,171.75526500153427,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.0,177.9353390828758,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.06,175.29000596372336,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.12,150.19807951845866,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.18,158.6730229809476,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.24,171.86768045907056,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.3,188.1116284823995,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.36,186.02618942689895,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.4199999999998,167.72609537756554,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.48,158.93622253360726,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.54,130.1262319452079,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.6,193.56705200819854,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.6599999999999,170.45453644099155,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.72,159.37516669284818,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.78,185.7154432408551,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.84,119.50710679363465,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.8999999999999,153.89426899614298,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1341.96,176.95433911275214,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.02,160.19196931320906,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.08,199.2249469182783,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.1399999999999,183.5362558578396,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.2,164.30091122868828,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.26,134.43037634046746,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.32,184.81032035816074,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.3799999999999,150.29435813311272,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.44,141.35553490189446,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.5,169.35978501388382,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.56,149.58900888552665,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.62,213.12424565755956,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.68,158.88228524917358,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.74,146.5112851934522,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.8,160.4426071413294,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.86,199.7307266565993,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.9199999999998,167.0249370780194,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1342.98,138.79548913267877,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.04,176.30862675823982,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.1,152.12562173144553,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.1599999999999,170.60287352245064,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.22,82.19589566832443,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.28,99.54238636140897,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.34,166.0377888509401,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.3999999999999,107.0704690068898,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.46,200.42872984658146,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.52,131.2559734088265,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.58,125.47809010275594,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.6399999999999,169.79719487951948,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.7,162.9286884847285,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.76,204.3018675014177,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.82,141.94221124035215,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.8799999999999,106.6438372618457,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1343.94,128.56111599818743,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.0,171.29990514541905,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.06,137.97140236409646,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.12,191.23253806397668,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.18,171.3449502974459,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.24,133.27323293668292,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.3,174.31647742502716,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.36,144.58173339380454,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.4199999999998,179.83857900600427,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.48,113.69520529033095,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.54,154.23702807523378,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.6,155.62180647558736,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.6599999999999,112.19556485068625,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.72,200.08551050464058,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.78,147.47274112142935,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.84,205.45254113904682,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.8999999999999,140.81640269047764,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1344.96,153.2923526876253,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.02,142.24957588124448,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.08,238.4401693949955,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.1399999999999,123.21220561831797,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.2,207.73238203466292,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.26,160.32169622766924,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.32,188.79164122381255,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.3799999999999,219.9945057360631,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.44,160.87994356409405,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.5,176.97971851889292,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.56,198.79667661980926,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.62,133.39956195598117,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.68,171.31042942891642,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.74,202.45272479279078,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.8,184.9676291732842,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.86,200.32207531142154,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.9199999999998,177.61696921553335,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1345.98,193.21462119008243,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.04,141.28899992757408,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.1,190.8437214401278,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.1599999999999,196.09224943679936,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.22,154.4520028309346,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.28,137.63613485404548,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.34,130.7428196450754,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.3999999999999,175.47246938454015,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.46,125.7947130773413,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.52,150.01821703296275,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.58,161.89715052082016,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.6399999999999,192.19077272213403,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.7,169.06035248972987,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.76,139.4744593982528,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.82,128.00710960981496,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.8799999999999,126.26546913819188,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1346.94,151.3810257807741,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.0,136.4512944373489,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.06,182.7849380567595,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.12,170.0409102073083,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.18,159.3274120209436,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.24,138.0093679917692,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.3,134.22202177159747,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.36,165.33269868240478,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.4199999999998,171.8388296998106,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.48,116.57845875321024,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.54,175.3008074869922,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.6,167.68695821794944,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.6599999999999,147.1751265179844,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.72,180.31325817186115,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.78,125.80495620709237,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.84,204.98212205674884,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.8999999999999,124.54862697490506,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1347.96,154.93072894942517,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.02,197.95832873026905,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.08,171.05257988355106,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.1399999999999,148.5369166878353,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.2,157.62548834878828,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.26,118.89086813926573,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.32,199.21173203287995,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.3799999999999,186.7539454638111,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.44,155.84310069498608,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.5,159.85223179745986,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.56,138.431615412821,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.62,137.56508777038346,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.68,163.42329685372528,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.74,197.79904306052538,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.8,199.62765602095638,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.86,215.79503447821708,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.9199999999998,147.37717508106192,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1348.98,162.61127162998008,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.04,149.40358048135377,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.1,153.22301371826134,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.1599999999999,159.35491526209861,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.22,134.71194175086592,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.28,203.43722169936393,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.34,175.71730278066855,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.3999999999999,187.92439416333426,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.46,163.87489484266086,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.52,110.55368614015181,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.58,152.2351910440805,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.6399999999999,174.52412494264073,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.7,87.6646591625624,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.76,226.5384797515406,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.82,138.885198186166,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.8799999999999,151.07935802926744,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1349.94,144.89092456959574,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.0,164.66664577606625,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.06,189.01624851815905,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.12,147.76350180978332,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.18,154.91390291368845,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.24,111.68929523780909,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.3,168.42634162703933,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.36,164.3138865217266,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.4199999999998,137.24864673183265,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.48,126.5678064538931,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.54,129.53560288576358,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.6,111.03610660570641,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.6599999999999,103.27375068738743,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.72,162.4391242725785,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.78,132.847861302021,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.84,200.73863934085665,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.8999999999999,171.07290144565692,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1350.96,156.13595865204863,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.02,128.4800589151244,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.08,193.00660659133632,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.1399999999999,170.0504516677074,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.2,138.29228035639778,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.26,200.42430137187205,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.32,179.40683455023316,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.3799999999999,144.0408676583127,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.44,141.57541426497693,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.5,104.99752971698295,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.56,168.499908047867,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.62,158.48549239178607,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.6799999999998,212.3798423451691,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.74,154.28200367132993,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.8,183.67076682580773,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.86,120.33791059300266,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.9199999999998,161.96034431417732,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1351.98,160.25008103332578,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.04,138.12964842219506,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.1,126.03564281943237,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.1599999999999,143.80533510741623,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.22,145.68116351470152,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.28,172.91734493954155,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.34,132.9814824454565,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.3999999999999,150.14706676437086,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.46,185.43900906661497,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.52,197.47479062321648,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.58,167.8640562729775,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.6399999999999,160.2203249106641,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.7,160.80099134163947,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.76,164.52179370930153,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.82,137.03783581113305,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.8799999999999,158.8836344936697,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1352.94,206.79891117042786,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.0,185.61743592266583,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.06,176.06160734980665,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.12,95.83741285495807,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.1799999999998,153.0644110639245,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.24,161.59664703909476,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.3,132.24904802963505,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.36,136.00756470544906,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.4199999999998,141.26718232894095,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.48,136.1364237598878,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.54,150.28723570307096,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.6,138.57089394232372,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.6599999999999,139.99935447107646,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.72,179.2787489381629,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.78,174.3259866191127,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.84,171.45585508369936,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.8999999999999,164.34276120355776,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1353.96,164.67934101318124,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.02,146.2608490667588,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.08,190.05007585339885,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.1399999999999,134.5056550942142,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.2,197.37251277778404,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.26,167.13481575725234,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.32,98.8327258556523,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.3799999999999,206.83127253226348,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.44,203.85066949506447,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.5,142.6566153020462,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.56,204.50499640998765,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.62,141.53235072166441,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.6799999999998,145.0616937671195,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.74,146.61589030203953,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.8,204.11659040781302,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.86,193.5641379352669,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.9199999999998,204.1156833646496,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1354.98,143.77999534580806,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.04,180.2674190798297,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.1,130.39039210239343,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.1599999999999,126.83359463312188,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.22,157.15715906172554,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.28,177.2368565560674,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.34,138.20951139189344,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.3999999999999,160.3818272633046,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.46,163.5954486268935,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.52,185.22420702481156,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.58,202.91537810168774,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.6399999999999,152.2170639458502,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.7,150.5516568601686,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.76,187.75336283721307,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.82,186.41519918496834,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.8799999999999,194.98284170284535,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1355.94,142.2407605124066,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.0,123.00872001380715,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.06,182.3078189604516,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.12,182.5200658568335,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.1799999999998,183.3035319165251,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.24,217.1443508201388,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.3,194.36638823658149,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.36,214.20121091399056,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.4199999999998,191.0121268818475,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.48,235.24628200774896,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.54,130.49929828845245,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.6,179.3088479382118,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.6599999999999,162.13492209613753,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.72,185.22598685294668,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.78,131.02209528368198,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.84,142.54370163916602,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.8999999999999,144.0176816406735,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1356.96,200.5319792488257,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.02,192.6607454244504,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.08,203.29090228625765,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.1399999999999,143.68635435789375,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.2,153.79385032597483,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.26,151.00414442527207,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
1357.32,137.80864669058096,multi_layer,attack_with_defense,0.9,Combined rate limiting + queue management
